Link,ID,Brand Name,Product Name,Calories,Caffeine Blend,Creatine,Beta-Alanine,L-Theanine,L-Citrulline,L-Tyrosine,Taurine,Betaine,Citrulline Malate,Agmatine Sulfate,Nitrosigine,Theobromine,Huperzine A
https://dsld.od.nih.gov/label/316277,316277,'Merica Labz,Red White & Boom Napalm Agent Blue,0,350,0,3200,0,6000,1000,0,2500,0,0,0,0,0
https://dsld.od.nih.gov/label/317201,317201,Merica Labz,Castle Bravo Fairground Apple,0,350,0,3200,0,7000,2000,0,0,0,0,0,100,0
https://dsld.od.nih.gov/label/317202,317202,Merica Labz,Castle Bravo Mango Foxtrot,0,350,0,3200,0,7000,2000,0,0,0,0,0,100,0
https://dsld.od.nih.gov/label/317207,317207,Merica Labz,F'n Pump'd Fruit Cocktail,0,0,0,3200,0,0,1000,0,0,8000,0,0,0,0
https://dsld.od.nih.gov/label/317208,317208,Merica Labz,F'n Pump'd F Your Feelings,0,0,0,3200,0,0,1000,0,0,8000,0,0,0,0
https://dsld.od.nih.gov/label/317209,317209,Merica Labz,F'n Pump'd Upside Down Pineapple,0,0,0,3200,0,0,1000,0,0,8000,0,0,0,0
https://dsld.od.nih.gov/label/317565,317565,Nutrex Research,Outlift Burn Maui Twist,0,300,0,3200,0,6000,2000,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/320923,320923,Core Nutritionals,PUMP Watermelon Grape,0,0,0,3200,0,6000,0,0,2500,0,0,0,0,0
https://dsld.od.nih.gov/label/322228,322228,DAS Labs,BAMF Black Candy Shop,0,333,0,3200,0,0,100,100,0,6000,0,0,0,0.05
https://dsld.od.nih.gov/label/327218,327218,Merica Labz,Castle Bravo Cereza Limon,0,350,0,3200,0,7000,2000,0,0,0,0,0,100,0
https://dsld.od.nih.gov/label/327230,327230,Merica Labz,Z-Bomb Blood Orange,0,450,0,3200,0,0,1500,0,2500,8000,0,0,100,0
https://dsld.od.nih.gov/label/327298,327298,Merica Labz,Castle Bravo Fairground Apple,0,350,0,3200,0,7000,2000,0,0,0,0,0,100,0
https://dsld.od.nih.gov/label/327299,327299,Merica Labz,Castle Bravo Mango Foxtrot,0,350,0,3200,0,7000,2000,0,0,0,0,0,100,0
https://dsld.od.nih.gov/label/327300,327300,Merica Labz,Castle Bravo Raspberry Stix,0,350,0,3200,0,7000,2000,0,0,0,0,0,100,0
https://dsld.od.nih.gov/label/327301,327301,Merica Labz,Castle Bravo Sour Gummy Snakes,0,350,0,3200,0,7000,2000,0,0,0,0,0,100,0
https://dsld.od.nih.gov/label/327303,327303,Merica Labz,F'N Pump'd Fruit Cocktail,0,0,0,3200,0,0,1000,0,0,8000,0,0,0,0
https://dsld.od.nih.gov/label/327304,327304,Merica Labz,F'N Pump'd F Your Feelings,0,0,0,3200,0,0,1000,0,0,8000,0,0,0,0
https://dsld.od.nih.gov/label/327305,327305,Merica Labz,F'N Pump'd Upside Down Pinapple,0,0,0,3200,0,0,1000,0,0,8000,0,0,0,0
https://dsld.od.nih.gov/label/327318,327318,GHOST,Legend All Out Bubblicious Strawberry Splash,10,400,0,3200,0,6000,2000,0,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/327319,327319,GHOST,Legend Lemon Crush,5,250,0,3200,0,4000,0,0,0,0,0,1500,100,0
https://dsld.od.nih.gov/label/327320,327320,GHOST,Legend Sour Patch Kids Pineapple,0,250,0,3200,0,4000,1000,1000,0,0,0,1500,100,0
https://dsld.od.nih.gov/label/327321,327321,GHOST,Legend Sour Patch Kids Redberry,0,250,0,3200,0,4000,1000,1000,0,0,0,1500,100,0
https://dsld.od.nih.gov/label/327322,327322,GHOST,Legend Sour Patch Kids Strawberry Lemonade,5,250,0,3200,0,4000,0,0,0,0,0,0,100,0
https://dsld.od.nih.gov/label/327765,327765,Psycho Pharma,Edge of Insanity Jungle Juice,0,350,0,3200,0,0,0,0,0,8000,0,0,20,0
https://dsld.od.nih.gov/label/328263,328263,GHOST,Legend All Out Blue Raspberry,5,400,0,3200,0,6000,2000,0,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/328264,328264,GHOST,Legend All Out Cherry Limeade,15,400,0,3200,0,6000,2000,0,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/328265,328265,GHOST,Legend All Out Teenage Mutant Ninja Turtles OOZE,5,400,0,3200,0,6000,2000,0,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/328266,328266,GHOST,Legend All Out Warheads Sour Green Apple,5,400,0,3200,0,6000,2000,0,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/328369,328369,Arms Race Nutrition,Harness Evolution Blackberry Mojito,0,150,0,3200,0,3000,1000,0,1250,0,0,750,0,0
https://dsld.od.nih.gov/label/328370,328370,Arms Race Nutrition,Harness Evolution Jalapeno Margarita,0,150,0,3200,0,3000,1000,0,1250,0,0,750,0,0
https://dsld.od.nih.gov/label/328371,328371,Arms Race Nutrition,Harness Evolution Midnight Cherry,0,150,0,3200,0,3000,1000,0,1250,0,0,750,0,0
https://dsld.od.nih.gov/label/328372,328372,Arms Race Nutrition,Harness Evolution Orange Julian,0,150,0,3200,0,3000,1000,0,1250,0,0,750,0,0
https://dsld.od.nih.gov/label/328417,328417,Bucked Up,LFG Burn Iced Tea Lemonade,0,300,0,3200,0,0,0,0,0,0,0,1500,0,0.2
https://dsld.od.nih.gov/label/328855,328855,Axis Labs,Hailstorm Pineapple Mango,0,300,0,3200,0,0,250,0,0,0,750,0,0,0
https://dsld.od.nih.gov/label/328899,328899,Mutant,Mind FK Tropical Punch,0,0,0,3200,0,4000,3000,3000,0,0,0,1500,0,0
https://dsld.od.nih.gov/label/332822,332822,'Merica,Red White & Boom Napalm Jalapeno Margarita,0,350,0,3200,0,6000,1000,0,2500,0,0,0,200,0
https://dsld.od.nih.gov/label/332829,332829,'Merica,Z-Bomb Citrus Fallout,0,450,0,3200,0,0,1500,0,2500,8000,0,0,100,0
https://dsld.od.nih.gov/label/333683,333683,FINAFLEX,Stimul8 2.0 Blue Ice,0,300,0,3200,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/333685,333685,FINAFLEX,Stimul8 Original Awesome Apple,0,300,0,3200,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/333833,333833,GHOST,Legend All Out 'Merica Pop,10,400,0,3200,0,6000,2000,0,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/333834,333834,GHOST,Legend Sonic Cherry Limeade,15,300,0,3200,0,6000,0,0,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/333851,333851,PMD,BX3 Ultra Unflavored,0,0,0,3200,0,0,0,0,1500,0,0,0,0,0
https://dsld.od.nih.gov/label/333978,333978,DAS Labs,LFG Burn KO Kiwi,10,300,0,3200,0,0,0,0,0,0,0,1500,0,0.2
https://dsld.od.nih.gov/label/333979,333979,Bucked Up,LFG Burn Ninja Nectar,5,300,0,3200,0,0,0,0,0,0,0,1500,0,0.2
https://dsld.od.nih.gov/label/333987,333987,DAS Labs,Woke AF Nootropic Pre-Workout Yuzu & Peach,0,333,0,3200,0,0,0,100,0,6000,0,0,300,0.05
https://dsld.od.nih.gov/label/333989,333989,DAS Labs,Woke AFx BKFC BareKnuckle Punch Lemonade Flavor,5,333,0,3200,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/333990,333990,DAS Labs,Woke AF Nootropic Pre-Workout KO Kiwi,5,333,0,3200,0,0,0,100,0,6000,0,0,300,0.05
https://dsld.od.nih.gov/label/333991,333991,DAS Labs,Woke AF Pre-Workout Cherry Candy,0,333,0,3200,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/333992,333992,DAS Labs,Woke AF Pre-Workout Sour Bucks,0,333,0,3200,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/333993,333993,DAS Labs,Woke AF Pre-Workout White Gummy Deer,0,333,0,3200,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/334246,334246,FINAFLEX,Stimul8 Originial Blue Raspberry,0,300,0,3200,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/334248,334248,FINAFLEX,Stimul8 Original Gummy Bears,0,300,0,3200,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/334784,334784,GHOST,Legend Blue Raspberry,10,300,0,3200,0,6000,2000,1000,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/334785,334785,GHOST,Legend Sour Patch Kids Redberry,10,300,0,3200,0,6000,2000,1000,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/334786,334786,GHOST,Legend Warheads Sour Watermelon,10,300,0,3200,0,6000,2000,1000,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/334787,334787,GHOST,Legend Welch's Grape,10,300,0,3200,0,6000,2000,1000,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/334788,334788,GHOST,Legend Orange Cream,10,300,0,3200,0,6000,2000,1000,2500,0,0,0,100,0
https://dsld.od.nih.gov/label/335661,335661,ProSupps,Mr Hyde Nightmare Jawbreaker,0,125,0,3200,100,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/335666,335666,FINAFLEX,Stimul8 2.0 Rainforest Punch,0,300,0,3200,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/339373,339373,Alpha Elite Performance,Pipe Hitter Blue Raz,0,300,0,3200,0,3000,0,0,2500,0,600,0,150,0
https://dsld.od.nih.gov/label/339379,339379,Bucked Up,Woke,0,333,0,3200,0,0,0,100,0,6000,0,0,300,0.05
https://dsld.od.nih.gov/label/246860,246860,ONNX Nutrition,Savage Swedish Candy,0,325,1000,3000,0,0,200,1000,1000,1000,0,0,0,0.1
https://dsld.od.nih.gov/label/203782,203782,Sanctus Nutrition,Focal Force,0,0,0,3000,0,0,4000,0,0,6000,0,0,250,0
https://dsld.od.nih.gov/label/210037,210037,Performax Labs,HyperMax Blue Razz,0,325,0,3000,0,6000,1000,0,0,0,1000,0,0,0
https://dsld.od.nih.gov/label/305214,305214,ABE All Black Everything,Ultimate Pre-Workout Blue Razz,0,350,0,3000,200,0,200,0,0,6000,0,0,0,0.09
https://dsld.od.nih.gov/label/306381,306381,Nutricost Performance,PRE Pre-Workout Complex Blue Raspberry,5,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/307025,307025,Anabolic Warfare,Maniac Apple Ambush,0,325,0,3000,350,3000,1250,0,2000,0,0,750,150,0
https://dsld.od.nih.gov/label/307026,307026,Anabolic Warfare,Maniac Fruit Explosion,0,325,0,3000,350,3000,1250,0,2000,0,0,750,150,0
https://dsld.od.nih.gov/label/307027,307027,Anabolic Warfare,Maniac Guerilla Grape,0,325,0,3000,350,3000,1250,0,2000,0,0,750,150,0
https://dsld.od.nih.gov/label/308247,308247,Nutricost Performance,PRE Pre-Workout Complex Blue Raspberry,5,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/308248,308248,Nutricost Performance,PRE Pre-Workout Complex Fruit Punch,0,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/308249,308249,Nutricost Performance,PRE Pre-Workout Complex Grape,5,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/308250,308250,Nutricost Performance,PRE Pre-Workout Complex Peach Mango,5,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/308251,308251,Nutricost Performance,PRE Pre-Workout Complex Watermelon,5,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/308260,308260,Nutricost Women,PRE Grape,5,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/311801,311801,Nutricost Performance,PRE Pre-Workout Complex Fruit Punch,0,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/311872,311872,Nutricost Performance,PRE Pre-Workout Complex Grape,5,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/311873,311873,Nutricost Performance,PRE Pre-Workout Complex Peach Mango,5,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/311948,311948,Nutricost Performance,Pre Watermelon,5,300,0,3000,300,0,500,2000,0,6000,500,0,200,0.2
https://dsld.od.nih.gov/label/228410,228410,Equip,Pure WOD Blackberry Lemon,20,0,4000,2500,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/261160,261160,PS ProSupps,Hyde Pre Workout Blue Raspberry,0,250,1250,2500,0,3000,250,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/295377,295377,PS ProSupps,Hyde Pre Workout Watermelon,0,250,1250,2500,0,3000,250,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/17646,17646,PS ProSupps,Mr Hyde Pre owrkout Amplifier Watermelon,0,419,1000,2500,0,0,0,0,0,500,500,0,0,0
https://dsld.od.nih.gov/label/17699,17699,PS ProSupps,Mr Hyde Pre Workout Amplifier Punch,0,419,1000,2500,0,0,0,0,0,500,500,0,0,0
https://dsld.od.nih.gov/label/31679,31679,PS ProSupps,Mr Hyde Pre Workout Amplifier Orange Guava,0,419,1000,2500,0,0,0,0,0,500,500,0,0,0
https://dsld.od.nih.gov/label/31681,31681,PS ProSupps,Mr Hyde Pre Workout Amplifier Grape,0,419,1000,2500,0,0,0,0,0,500,500,0,0,0
https://dsld.od.nih.gov/label/31689,31689,PS ProSupps,Mr Hyde Pre Workout Amplifier Blue Razz,0,419,1000,2500,0,0,0,0,0,500,500,0,0,0
https://dsld.od.nih.gov/label/31735,31735,PS ProSupps,Mr Hyde Intense Energy Pre Workout Punch,0,419,1000,2500,0,0,0,0,0,500,500,0,0,0
https://dsld.od.nih.gov/label/31738,31738,PS ProSupps,Mr Hyde Intense Energy Pre Workout Watermelon,0,419,1000,2500,0,0,0,0,0,500,500,0,0,0
https://dsld.od.nih.gov/label/39120,39120,PS ProSupps,Mr Hyde Intense Energy Pre Workout Red Razz,0,419,1000,2500,0,500,0,0,0,0,500,0,0,0
https://dsld.od.nih.gov/label/42617,42617,PS ProSupps,Mr Hyde Intense Energy Pre Workout Blue Razz,0,419,1000,2500,0,0,0,0,0,500,500,0,0,0
https://dsld.od.nih.gov/label/295374,295374,PS ProSupps,Mr Hyde Test Surge Cherry Limeade,0,300,1000,2500,50,3000,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/295375,295375,PS ProSupps,Mr Hyde Test Surge Pre-Workout Pineapple Mango,0,300,1000,2500,50,3000,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/295376,295376,PS ProSupps,Mr Hyde Test Surge Sour Watermelon,0,300,1000,2500,50,3000,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/239974,239974,Rich Piana 5% Nutrition,5150 High Stimulant Pre-Workout Green Apple,0,505,0,2500,0,4000,750,2000,0,0,0,0,-1,0
https://dsld.od.nih.gov/label/323179,323179,PS ProSupps,Hyde Nightmare Blood Berry,0,125,0,2500,100,4000,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/323724,323724,PS ProSupps,Hyde Nightmare Jawbreaker,0,125,0,2500,100,4000,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/323725,323725,PS ProSupps,Hyde Nightmare Lightning Lemon,0,125,0,2500,100,4000,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/57742,57742,Bang,Master Blaster Lemon Drop,4,350,5000,2400,0,0,0,0,2500,6000,0,0,0,0
https://dsld.od.nih.gov/label/57744,57744,Bang,Master Blaster Sour Heads,4,350,5000,2400,0,0,0,0,2500,6000,0,0,0,0
https://dsld.od.nih.gov/label/57745,57745,Bang,Master Blaster Star Blast,4,350,5000,2400,0,0,0,0,2500,6000,0,0,0,0
https://dsld.od.nih.gov/label/242986,242986,1st Phorm,Project-1 Candy Burst,0,350,5000,2400,0,0,0,0,2500,6000,1000,0,0,0
https://dsld.od.nih.gov/label/278503,278503,Bang,Master Blaster Sour Heads,8,350,5000,2400,0,0,0,0,2500,6000,0,0,0,0
https://dsld.od.nih.gov/label/212682,212682,Beachbody Performance,Energize Lemon Flavored,15,200,0,2400,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/54246,54246,OL Olympian Labs,E-Force Fruit Punch Flavored,20,150,1500,2100,0,0,735,-1,0,0,-1,0,0,0
https://dsld.od.nih.gov/label/23423,23423,Cellucor,Build,0,0,5000,2000,0,1000,0,0,1000,0,0,0,0,0
https://dsld.od.nih.gov/label/282184,282184,Dioxyme,MPO Blue Raspberry,0,0,4500,2000,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/332846,332846,Equip,Pure Pre Blackberry Lemon,20,150,3000,2000,0,0,1000,1000,0,3000,0,0,0,0
https://dsld.od.nih.gov/label/265452,265452,HTLT,Pre-Workout Pink Candy Blast,0,175,2500,2000,0,5000,500,0,2000,0,0,0,100,0
https://dsld.od.nih.gov/label/333961,333961,Rich Piana 5% Nutrition,Kill It Reloaded Blue Raspberry,0,267,2500,2000,100,4000,0,2000,1000,0,0,750,0,0
https://dsld.od.nih.gov/label/334571,334571,Rich Piana 5% Nutrition,Kill It Reloaded Fruit Punch,0,267,2500,2000,100,4000,0,2000,1000,0,0,750,0,0
https://dsld.od.nih.gov/label/334572,334572,Rich Piana 5% Nutrition,Kill It Reloaded Cosmic Candy,0,267,2500,2000,100,4000,0,2000,1000,0,0,750,0,0
https://dsld.od.nih.gov/label/335683,335683,Seeking Health,Pre-Workout Nutrients,15,0,2500,2000,0,4000,0,1000,2000,0,0,0,0,0
https://dsld.od.nih.gov/label/72914,72914,Faktrition,Pre Cmplx Fruit Punch,0,350,2000,2000,0,0,0,2000,1500,6000,500,0,0,0
https://dsld.od.nih.gov/label/72918,72918,Faktrition,Pre Cmplx Dragon Berry Ice,0,350,2000,2000,0,0,0,2000,1500,6000,500,0,0,0
https://dsld.od.nih.gov/label/219361,219361,Carbon Fire,Graphite Blue Raspberry,0,0,2000,2000,0,-1,-1,0,0,0,-1,0,0,-1
https://dsld.od.nih.gov/label/31690,31690,PS ProSupps,Dr. Jekyll Orange Guava,0,100,1000,2000,0,0,0,0,0,1500,750,0,0,0
https://dsld.od.nih.gov/label/31731,31731,PS ProSupps,Dr. Jekyll Grape,0,100,1000,2000,0,0,0,0,0,1500,750,0,0,0
https://dsld.od.nih.gov/label/199563,199563,American Metabolix,Warpath Fruit Punch,0,0,1000,2000,0,0,0,100,0,0,1000,0,0,0
https://dsld.od.nih.gov/label/3698,3698,Cellucor,N0 N-Zero Extreme Fruit Punch,5,50,0,2000,0,0,0,0,0,1000,0,0,0,0
https://dsld.od.nih.gov/label/3699,3699,Cellucor,N0 N-Zero Extreme Orange,5,50,0,2000,0,0,0,0,0,1000,0,0,50,0
https://dsld.od.nih.gov/label/78649,78649,Animal,Animal Fury Green Apple Flavor,0,350,0,2000,0,0,1000,0,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/78651,78651,Animal,Animal Fury Watermelon Flavor,0,350,0,2000,0,0,1000,0,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/210546,210546,Animal,Animal Fury Watermelon Flavor,0,350,0,2000,0,0,1000,0,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/223152,223152,GHOST,Legend Welch's Grape,5,202,0,2000,0,4000,0,1000,0,0,500,0,50,0
https://dsld.od.nih.gov/label/228951,228951,Bucked Up,Black Deer Candy,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/228958,228958,Bucked Up,Black Rainbow Rush,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/229016,229016,DAS Labs,Bucked Up Pre-Workout Gym N' Juice,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/229018,229018,DAS Labs,Bucked Up Pre-Workout 'Merica Rocket Pop,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/229041,229041,DAS Labs,Bucked Up Pre-Workout Strawberry Kiwi,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/241734,241734,DY Nutrition,Hit BCAA 10:1:1 Peach,0,0,0,2000,0,2050,1000,0,0,3000,0,0,0,0
https://dsld.od.nih.gov/label/241735,241735,DY Nutrition,Hit BCAA 10:1:1 Pineapple,0,0,0,2000,0,2050,1000,0,0,3000,0,0,0,0
https://dsld.od.nih.gov/label/241739,241739,DY Nutrition,Hit BCAA 10:1:1 Strawberry,0,0,0,2000,0,2050,1000,0,0,3000,0,0,0,0
https://dsld.od.nih.gov/label/246111,246111,Animal,Animal Fury Green Apple Flavor,0,350,0,2000,0,0,1000,0,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/246862,246862,ONNX Nutrition,Savage FEM Mango Fusion,0,225,0,2000,0,0,200,600,500,500,0,0,0,0.1
https://dsld.od.nih.gov/label/247378,247378,Animal,Animal Fury Fruit Punch Flavor,0,350,0,2000,0,0,1000,0,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/247384,247384,Animal,Animal Fury Green Apple Flavor,0,350,0,2000,0,0,1000,0,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/247385,247385,Animal,Animal Fury Lemonade Flavor,0,350,0,2000,0,0,1000,0,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/249364,249364,GHOST,Legend Sonic Cherry Limeade,5,202,0,2000,0,4000,0,1000,0,0,500,0,50,0
https://dsld.od.nih.gov/label/252036,252036,G Gainful,Gainful Pre-Workout Sour Watermelon,0,150,0,2000,250,0,0,0,0,4000,0,0,0,0
https://dsld.od.nih.gov/label/253158,253158,GHOST,Legend Warheads Sour Green Apple,0,250,0,2000,0,4000,0,1000,0,0,0,750,50,0
https://dsld.od.nih.gov/label/256278,256278,DAS Labs,Bucked Up Pre-Workout Blue Snow Cone,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/256288,256288,DAS Labs,Bucked Up Pre-Workout Red Snow Cone,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/271639,271639,JNX Sports,The Shadow! Blue Raspberry,0,350,0,2000,0,2000,500,1000,600,0,0,0,0,0
https://dsld.od.nih.gov/label/273066,273066,JNX Sports,The Shadow! Fruit Punch,0,350,0,2000,0,2000,500,1000,600,0,0,0,0,0
https://dsld.od.nih.gov/label/273067,273067,JNX Sports,The Shadow! Green Apple,0,350,0,2000,0,2000,500,1000,600,0,0,0,0,0
https://dsld.od.nih.gov/label/274727,274727,Animal,Animal Fury Watermelon Flavor,0,350,0,2000,0,0,1000,0,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/282491,282491,Bucked Up,Pre-Workout Non-Stimulant Raspberry Lime Ricky,0,0,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/285602,285602,Bucked Up,Pre-Workout Non-Stimulant Orange Mango,0,0,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/299215,299215,Bucked Up,Koala Freak Pre-Workout Aussie Fruit,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/303410,303410,DAS Labs,Bucked Up Pre-Workout Killa OJ,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/303411,303411,DAS Labs,Bucked Up Pre-Workout Grape Gainz,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/306382,306382,Nutricost Women,Pre-Workout Complex Blue Raspberry,0,200,0,2000,200,0,300,0,1200,4000,500,0,100,0.05
https://dsld.od.nih.gov/label/308259,308259,Nutricost Women,PRE Fruit Punch,0,200,0,2000,200,0,300,0,1200,4000,500,0,100,0.05
https://dsld.od.nih.gov/label/308261,308261,Nutricost Women,PRE Peach Mango,0,200,0,2000,200,0,300,0,1200,4000,500,0,100,0.05
https://dsld.od.nih.gov/label/308262,308262,Nutricost Women,PRE Strawberry,0,200,0,2000,200,0,300,0,1200,4000,500,0,100,0.05
https://dsld.od.nih.gov/label/308263,308263,Nutricost Women,PRE Watermelon,0,200,0,2000,200,0,300,0,1200,4000,500,0,100,0.05
https://dsld.od.nih.gov/label/309959,309959,Transparent Labs,Preseries Lean Pre-Workout Tropical Punch,5,0,0,2000,180,0,0,0,0,6000,0,0,50,0.1
https://dsld.od.nih.gov/label/310081,310081,Cutler Nutrition,Prevail Rush Blue Razz,50,100,0,2000,75,4000,750,0,0,0,0,0,100,0.05
https://dsld.od.nih.gov/label/310082,310082,Cutler Nutrition,Prevail Rush Cotton Candy Grape,50,100,0,2000,75,4000,750,0,0,0,0,0,100,0.05
https://dsld.od.nih.gov/label/311874,311874,Nutricost Women,PRE Fruit Punch,0,200,0,2000,200,0,300,0,1200,4000,500,0,100,0.05
https://dsld.od.nih.gov/label/311876,311876,Nutricost Women,PRE Peach Mango,0,200,0,2000,200,0,300,0,1200,4000,500,0,100,0.05
https://dsld.od.nih.gov/label/311877,311877,Nutricost Women,PRE Strawberry,0,200,0,2000,200,0,300,0,1200,4000,500,0,100,0.05
https://dsld.od.nih.gov/label/311878,311878,Nutricost Women,PRE Watermelon,0,200,0,2000,200,0,300,0,1200,4000,500,0,100,0.05
https://dsld.od.nih.gov/label/311949,311949,Nutricost Women,PRE Grape,0,200,0,2000,200,0,300,0,1200,4000,500,0,100,0.05
https://dsld.od.nih.gov/label/312628,312628,DAS Labs,Bucked Up Pre-Workout Blood Raz,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/315557,315557,Bucked Up,Bucked Up Non-Stimulant Pink Lemonade Flavor,0,0,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/317794,317794,Millecor,Milletov Pump Berrylicious Bubble Gum,5,0,0,2000,100,0,0,250,1000,5000,0,0,0,0
https://dsld.od.nih.gov/label/319469,319469,Animal,Animal Fury Blue Ice Pop Flavor,25,350,0,2000,0,0,1000,0,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/322227,322227,Babe by Bucked Up,Babe Lavender Lemonade,10,0,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/328423,328423,Bucked Up,Bucked Up Pre-Workout Apple Spice,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/328424,328424,Bucked Up,Bucked Up Pre-Workout Caramel Apple,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/328425,328425,Bucked Up,Bucked Up Pre-Workout Cherry Candy,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/328426,328426,Bucked Up,Bucked Up Pre-Workout Gold,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/328487,328487,Ekkovision,Dethroner Pre-Workout Pineapple Mango Coconut,0,160,0,2000,0,5000,1500,1500,0,0,0,0,150,0
https://dsld.od.nih.gov/label/329410,329410,Bucked Up,Bucked Up Pre-Workout Iced Tea Lemonade,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/329411,329411,Bucked Up,Bucked Up Pre-Workout Cherry Candy,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0
https://dsld.od.nih.gov/label/333985,333985,Bucked Up,Pre-Workout Yuzu & Peach,5,200,0,2000,0,0,0,100,0,6000,0,0,0,0
